date_id,AdGroupId,AdGroupName,site_name,exchange_name,campaign_advertiser,campaign_budget,campaign_id,campaign_name,keywordid,keyword_name,device_id,device_browser,match_type,keyword_quality_score,position,impressions,CTR,clicks,currency
5/26/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,9800,6,Retargeting,3,wallet,2,Mobile devices with full browsers,Exact,10,4.5,890649,1.45,12914,USD
5/26/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,9800,3,Always-On,4,+designer bag,1,Computers,Broad,1,6.3,305593,2.79,8526,USD
5/26/2014,3,Tote,Google Search Network,Google Search,MarTechApe,8400,4,Mobile Always-On,5,+handbag,2,Mobile devices with full browsers,Broad,6,3.1,331721,2.15,7132,USD
5/26/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,7000,3,Always-On,3,wallet,2,Mobile devices with full browsers,Exact,6,8.7,478949,1.05,5028,USD
5/26/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,9800,4,Mobile Always-On,4,+designer bag,3,Tablets with full browsers,Broad,8,5.9,526202,2.38,12523,USD
5/26/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,3500,6,Retargeting,2,handbag,2,Mobile devices with full browsers,Exact,8,4.7,816933,2.86,23364,USD
5/26/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,2100,4,Mobile Always-On,6,+wallet,2,Mobile devices with full browsers,Broad,4,5.8,880011,2.85,25080,USD
5/26/2014,3,Tote,Google Search Network,Google Search,MarTechApe,700,6,Retargeting,1,designer bag,1,Computers,Exact,7,6.9,116818,2.95,3446,USD
5/26/2014,3,Tote,Google Search Network,Google Search,MarTechApe,9100,3,Always-On,4,+designer bag,2,Mobile devices with full browsers,Broad,7,8.8,539352,2.94,15856,USD
5/26/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,1400,6,Retargeting,4,+designer bag,3,Tablets with full browsers,Broad,4,2.3,879365,2.54,22335,USD
5/26/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,7000,1,Branding Campaign,3,wallet,2,Mobile devices with full browsers,Exact,4,7,275950,2.18,6015,USD
5/26/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,4900,3,Always-On,4,+designer bag,3,Tablets with full browsers,Broad,7,3.9,688211,2.85,19614,USD
5/26/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,9800,6,Retargeting,6,+wallet,3,Tablets with full browsers,Broad,4,7.9,282822,1.13,3195,USD
5/26/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,9800,3,Always-On,2,handbag,2,Mobile devices with full browsers,Exact,1,6.1,133934,2.79,3736,USD
5/26/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,1400,3,Always-On,5,+handbag,1,Computers,Broad,1,8.5,137532,1.6,2200,USD
5/26/2014,3,Tote,Google Search Network,Google Search,MarTechApe,4200,1,Branding Campaign,3,wallet,2,Mobile devices with full browsers,Exact,3,6.7,195263,2.93,5721,USD
5/26/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,2100,4,Mobile Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,4,7.1,111475,2.53,2820,USD
5/26/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,9800,1,Branding Campaign,2,handbag,1,Computers,Exact,1,6.1,868385,1.05,9118,USD
5/26/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,10500,1,Branding Campaign,6,+wallet,3,Tablets with full browsers,Broad,5,6.4,887892,1.65,14650,USD
5/26/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,4200,4,Mobile Always-On,5,+handbag,3,Tablets with full browsers,Broad,5,7.4,577900,2.24,12944,USD
5/26/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,700,1,Branding Campaign,2,handbag,2,Mobile devices with full browsers,Exact,9,6.1,508976,1.01,5140,USD
5/26/2014,3,Tote,Google Search Network,Google Search,MarTechApe,6300,4,Mobile Always-On,2,handbag,2,Mobile devices with full browsers,Exact,3,4.6,927734,2.04,18925,USD
5/26/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,7700,4,Mobile Always-On,3,wallet,2,Mobile devices with full browsers,Exact,8,1.6,165232,1.99,3288,USD
5/26/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,3500,4,Mobile Always-On,3,wallet,3,Tablets with full browsers,Exact,10,2.6,122934,2.64,3245,USD
5/26/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,3500,3,Always-On,4,+designer bag,3,Tablets with full browsers,Broad,6,2,91708,1.39,1274,USD
5/26/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,10500,4,Mobile Always-On,4,+designer bag,2,Mobile devices with full browsers,Broad,9,3.2,393239,2.24,8808,USD
5/26/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,2100,6,Retargeting,6,+wallet,2,Mobile devices with full browsers,Broad,10,5.6,364343,1.75,6376,USD
5/26/2014,3,Tote,Google Search Network,Google Search,MarTechApe,2800,4,Mobile Always-On,1,designer bag,3,Tablets with full browsers,Exact,6,1.4,760000,2.73,20748,USD
5/26/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,5600,3,Always-On,1,designer bag,3,Tablets with full browsers,Exact,2,7,315897,2.74,8655,USD
5/26/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,3500,4,Mobile Always-On,4,+designer bag,3,Tablets with full browsers,Broad,3,6.9,770748,2.25,17341,USD
6/2/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,10500,1,Branding Campaign,4,+designer bag,3,Tablets with full browsers,Broad,9,6.3,172692,2.42,4179,USD
6/2/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,2100,6,Retargeting,6,+wallet,1,Computers,Broad,10,2.3,915797,1.8,16484,USD
6/2/2014,3,Tote,Google Search Network,Google Search,MarTechApe,4900,1,Branding Campaign,4,+designer bag,3,Tablets with full browsers,Broad,4,7.2,912148,1.32,12040,USD
6/2/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,700,1,Branding Campaign,5,+handbag,3,Tablets with full browsers,Broad,6,4.5,378827,1.1,4167,USD
6/2/2014,3,Tote,Google Search Network,Google Search,MarTechApe,700,3,Always-On,3,wallet,2,Mobile devices with full browsers,Exact,8,3.7,692754,1.63,11291,USD
6/2/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,2100,1,Branding Campaign,4,+designer bag,2,Mobile devices with full browsers,Broad,1,8.8,623267,1.86,11592,USD
6/2/2014,3,Tote,Google Search Network,Google Search,MarTechApe,2800,3,Always-On,2,handbag,2,Mobile devices with full browsers,Exact,7,5,978960,2.35,23005,USD
6/2/2014,3,Tote,Google Search Network,Google Search,MarTechApe,9800,1,Branding Campaign,4,+designer bag,2,Mobile devices with full browsers,Broad,3,8.6,121415,1.35,1639,USD
6/2/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,6300,4,Mobile Always-On,6,+wallet,2,Mobile devices with full browsers,Broad,8,8.7,440662,2.75,12118,USD
6/2/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,6300,6,Retargeting,4,+designer bag,1,Computers,Broad,6,3.8,989523,1.21,11973,USD
6/2/2014,3,Tote,Google Search Network,Google Search,MarTechApe,7700,3,Always-On,2,handbag,1,Computers,Exact,7,3.9,148413,2.82,4185,USD
6/2/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,7000,3,Always-On,6,+wallet,2,Mobile devices with full browsers,Broad,5,6.1,824592,1.87,15419,USD
6/2/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,3500,3,Always-On,5,+handbag,1,Computers,Broad,4,6.5,738540,2.13,15730,USD
6/2/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,4200,4,Mobile Always-On,6,+wallet,2,Mobile devices with full browsers,Broad,4,1.7,845822,2.7,22837,USD
6/2/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,4900,4,Mobile Always-On,3,wallet,3,Tablets with full browsers,Exact,2,4.7,888268,1.93,17143,USD
6/2/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,7000,6,Retargeting,5,+handbag,2,Mobile devices with full browsers,Broad,7,6.1,580020,2.07,12006,USD
6/2/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,8400,3,Always-On,6,+wallet,1,Computers,Broad,2,9,694170,1.46,10134,USD
6/2/2014,3,Tote,Google Search Network,Google Search,MarTechApe,9800,6,Retargeting,1,designer bag,3,Tablets with full browsers,Exact,8,2.8,225581,2.09,4714,USD
6/2/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,2100,3,Always-On,6,+wallet,3,Tablets with full browsers,Broad,9,3.6,580297,1.47,8530,USD
6/2/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,1400,3,Always-On,1,designer bag,1,Computers,Exact,2,7,246078,1.1,2706,USD
6/2/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,700,6,Retargeting,6,+wallet,3,Tablets with full browsers,Broad,1,2.6,155530,2.53,3934,USD
6/2/2014,3,Tote,Google Search Network,Google Search,MarTechApe,9100,6,Retargeting,4,+designer bag,3,Tablets with full browsers,Broad,8,2.2,608819,1.94,11811,USD
6/2/2014,3,Tote,Google Search Network,Google Search,MarTechApe,700,3,Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,5,4.3,257058,2.9,7454,USD
6/2/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,700,3,Always-On,5,+handbag,1,Computers,Broad,9,5.5,53904,1.3,700,USD
6/2/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,1400,1,Branding Campaign,5,+handbag,1,Computers,Broad,5,4.1,292466,2.21,6463,USD
6/2/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,7700,6,Retargeting,5,+handbag,1,Computers,Broad,7,8.8,276099,1.95,5383,USD
6/2/2014,3,Tote,Google Search Network,Google Search,MarTechApe,700,1,Branding Campaign,3,wallet,1,Computers,Exact,4,9,579030,2.05,11870,USD
6/2/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,2800,4,Mobile Always-On,1,designer bag,3,Tablets with full browsers,Exact,7,4.7,558525,2.84,15862,USD
6/2/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,4900,3,Always-On,1,designer bag,1,Computers,Exact,4,8.9,198846,1.98,3937,USD
6/2/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,700,6,Retargeting,5,+handbag,3,Tablets with full browsers,Broad,1,7.9,88806,1.52,1349,USD
6/2/2014,3,Tote,Google Search Network,Google Search,MarTechApe,9800,3,Always-On,5,+handbag,3,Tablets with full browsers,Broad,3,2.9,510820,1.5,7662,USD
6/2/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,9800,1,Branding Campaign,5,+handbag,3,Tablets with full browsers,Broad,4,7.6,575463,1.73,9955,USD
6/2/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,6300,6,Retargeting,1,designer bag,2,Mobile devices with full browsers,Exact,1,7.8,429126,2.59,11114,USD
6/9/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,8400,3,Always-On,4,+designer bag,1,Computers,Broad,7,6.8,477364,2.36,11265,USD
6/9/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,7700,1,Branding Campaign,5,+handbag,3,Tablets with full browsers,Broad,8,1.6,763180,1.01,7708,USD
6/9/2014,3,Tote,Google Search Network,Google Search,MarTechApe,700,1,Branding Campaign,1,designer bag,3,Tablets with full browsers,Exact,6,4.3,812866,2.62,21297,USD
6/9/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,8400,4,Mobile Always-On,3,wallet,3,Tablets with full browsers,Exact,5,2.1,822232,1.29,10606,USD
6/9/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,4200,3,Always-On,5,+handbag,3,Tablets with full browsers,Broad,3,8.3,176572,1.35,2383,USD
6/9/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,700,3,Always-On,3,wallet,2,Mobile devices with full browsers,Exact,3,2.4,980717,2.57,25204,USD
6/9/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,9800,6,Retargeting,2,handbag,1,Computers,Exact,7,6.4,642194,2.33,14963,USD
6/9/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,700,3,Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,4,4.5,25352,2.22,562,USD
6/9/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,1400,6,Retargeting,3,wallet,2,Mobile devices with full browsers,Exact,4,5.7,572730,2.18,12485,USD
6/9/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,4200,6,Retargeting,6,+wallet,2,Mobile devices with full browsers,Broad,2,7.1,874008,1.2,10488,USD
6/9/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,2800,6,Retargeting,2,handbag,3,Tablets with full browsers,Exact,9,8.3,661992,2.64,17476,USD
6/9/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,10500,1,Branding Campaign,4,+designer bag,2,Mobile devices with full browsers,Broad,5,8,6205,1.8,111,USD
6/9/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,6300,1,Branding Campaign,4,+designer bag,2,Mobile devices with full browsers,Broad,4,3.9,337031,1.11,3741,USD
6/9/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,2800,3,Always-On,6,+wallet,2,Mobile devices with full browsers,Broad,7,6.3,944967,1.36,12851,USD
6/9/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,4900,4,Mobile Always-On,1,designer bag,3,Tablets with full browsers,Exact,9,8.4,431834,2.18,9413,USD
6/9/2014,3,Tote,Google Search Network,Google Search,MarTechApe,10500,3,Always-On,2,handbag,3,Tablets with full browsers,Exact,2,4.8,120745,2.72,3284,USD
6/9/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,3500,4,Mobile Always-On,3,wallet,3,Tablets with full browsers,Exact,3,8.4,694433,1.23,8541,USD
6/9/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,2800,3,Always-On,3,wallet,3,Tablets with full browsers,Exact,8,6.5,741977,1.99,14765,USD
6/9/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,6300,6,Retargeting,2,handbag,2,Mobile devices with full browsers,Exact,6,3.4,663551,1.5,9953,USD
6/9/2014,3,Tote,Google Search Network,Google Search,MarTechApe,7700,1,Branding Campaign,4,+designer bag,3,Tablets with full browsers,Broad,6,8.8,769426,2.67,20543,USD
6/9/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,10500,6,Retargeting,6,+wallet,1,Computers,Broad,3,2.3,6270,1.56,97,USD
6/9/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,2800,4,Mobile Always-On,6,+wallet,3,Tablets with full browsers,Broad,9,4.1,373254,1.2,4479,USD
6/9/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,2800,1,Branding Campaign,2,handbag,3,Tablets with full browsers,Exact,1,3.1,376158,2.51,9441,USD
6/9/2014,3,Tote,Google Search Network,Google Search,MarTechApe,4900,6,Retargeting,3,wallet,3,Tablets with full browsers,Exact,2,8.7,792647,1.77,14029,USD
6/9/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,700,6,Retargeting,1,designer bag,1,Computers,Exact,2,3.1,482853,1.09,5263,USD
6/9/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,7000,1,Branding Campaign,1,designer bag,3,Tablets with full browsers,Exact,6,8.5,716430,1.3,9313,USD
6/9/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,9100,3,Always-On,2,handbag,3,Tablets with full browsers,Exact,6,3,113500,1.41,1600,USD
6/9/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,4900,3,Always-On,5,+handbag,2,Mobile devices with full browsers,Broad,6,8.6,325499,2.19,7128,USD
6/9/2014,3,Tote,Google Search Network,Google Search,MarTechApe,9800,4,Mobile Always-On,5,+handbag,3,Tablets with full browsers,Broad,2,5.8,149163,2.01,2998,USD
6/9/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,8400,1,Branding Campaign,3,wallet,1,Computers,Exact,5,5.2,631054,1.19,7509,USD
6/9/2014,3,Tote,Google Search Network,Google Search,MarTechApe,7000,4,Mobile Always-On,4,+designer bag,3,Tablets with full browsers,Broad,10,7.7,917436,2.93,26880,USD
6/9/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,2100,4,Mobile Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,2,2.7,703809,2.7,19002,USD
6/9/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,4200,1,Branding Campaign,6,+wallet,1,Computers,Broad,4,5.1,519106,2.43,12614,USD
6/9/2014,3,Tote,Google Search Network,Google Search,MarTechApe,7000,1,Branding Campaign,6,+wallet,1,Computers,Broad,6,7.9,788011,2.15,16942,USD
6/9/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,6300,6,Retargeting,6,+wallet,2,Mobile devices with full browsers,Broad,2,2.2,920911,1.64,15102,USD
6/16/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,2100,4,Mobile Always-On,3,wallet,2,Mobile devices with full browsers,Exact,6,9,401441,1.91,7667,USD
6/16/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,6300,3,Always-On,4,+designer bag,1,Computers,Broad,3,3.7,466916,2.35,10972,USD
6/16/2014,3,Tote,Google Search Network,Google Search,MarTechApe,8400,3,Always-On,4,+designer bag,1,Computers,Broad,1,1.7,722233,2.62,18922,USD
6/16/2014,3,Tote,Google Search Network,Google Search,MarTechApe,10500,4,Mobile Always-On,2,handbag,2,Mobile devices with full browsers,Exact,2,7.7,489283,2.33,11400,USD
6/16/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,700,6,Retargeting,6,+wallet,2,Mobile devices with full browsers,Broad,7,7.8,25430,1.63,414,USD
6/16/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,4900,4,Mobile Always-On,6,+wallet,2,Mobile devices with full browsers,Broad,4,5.2,8821,1.92,169,USD
6/16/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,9100,4,Mobile Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,5,5,768905,1.28,9841,USD
6/16/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,6300,6,Retargeting,5,+handbag,3,Tablets with full browsers,Broad,4,1.2,875192,1.7,14878,USD
6/16/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,4900,6,Retargeting,5,+handbag,1,Computers,Broad,5,3.8,325129,1.03,3348,USD
6/16/2014,3,Tote,Google Search Network,Google Search,MarTechApe,3500,3,Always-On,5,+handbag,3,Tablets with full browsers,Broad,8,5.6,312131,1.36,4244,USD
6/16/2014,3,Tote,Google Search Network,Google Search,MarTechApe,3500,6,Retargeting,1,designer bag,3,Tablets with full browsers,Exact,4,4.9,722583,1.63,11778,USD
6/16/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,4200,6,Retargeting,3,wallet,1,Computers,Exact,9,2.7,271378,1.49,4043,USD
6/16/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,4200,1,Branding Campaign,6,+wallet,1,Computers,Broad,2,6.4,499342,1.07,5342,USD
6/16/2014,3,Tote,Google Search Network,Google Search,MarTechApe,3500,3,Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,2,7.8,872326,2.3,20063,USD
6/16/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,700,6,Retargeting,5,+handbag,2,Mobile devices with full browsers,Broad,1,1.6,329124,1.1,3620,USD
6/16/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,4200,3,Always-On,4,+designer bag,3,Tablets with full browsers,Broad,2,3.4,690021,2.64,18216,USD
6/16/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,1400,6,Retargeting,5,+handbag,1,Computers,Broad,5,5.1,69381,1.89,1311,USD
6/16/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,2800,6,Retargeting,2,handbag,3,Tablets with full browsers,Exact,8,5.8,465541,1.52,7076,USD
6/16/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,1400,4,Mobile Always-On,3,wallet,3,Tablets with full browsers,Exact,2,3.2,504738,2.48,12517,USD
6/16/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,5600,1,Branding Campaign,4,+designer bag,1,Computers,Broad,10,6.9,304483,2.97,9043,USD
6/16/2014,3,Tote,Google Search Network,Google Search,MarTechApe,2100,6,Retargeting,6,+wallet,1,Computers,Broad,9,7.5,898107,2.95,26494,USD
6/16/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,7700,6,Retargeting,2,handbag,3,Tablets with full browsers,Exact,7,3.8,572183,2.42,13846,USD
6/16/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,10500,6,Retargeting,4,+designer bag,3,Tablets with full browsers,Broad,3,8.7,230475,1.43,3295,USD
6/16/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,3500,3,Always-On,2,handbag,3,Tablets with full browsers,Exact,2,6,55557,2.93,1627,USD
6/16/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,3500,3,Always-On,1,designer bag,3,Tablets with full browsers,Exact,2,4.9,514676,1.55,7977,USD
6/16/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,1400,6,Retargeting,6,+wallet,1,Computers,Broad,3,6.6,352069,1.27,4471,USD
6/16/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,2800,6,Retargeting,6,+wallet,3,Tablets with full browsers,Broad,4,1.6,620585,1.07,6640,USD
6/16/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,1400,1,Branding Campaign,2,handbag,2,Mobile devices with full browsers,Exact,3,3.3,354576,2.46,8722,USD
6/16/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,4900,1,Branding Campaign,6,+wallet,1,Computers,Broad,4,6.1,166336,2.67,4441,USD
6/16/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,9800,3,Always-On,6,+wallet,1,Computers,Broad,8,5.1,777167,1.98,15387,USD
6/16/2014,3,Tote,Google Search Network,Google Search,MarTechApe,4900,1,Branding Campaign,3,wallet,2,Mobile devices with full browsers,Exact,2,4.1,115365,1.47,1695,USD
6/16/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,6300,1,Branding Campaign,6,+wallet,3,Tablets with full browsers,Broad,1,6.3,554726,2.52,13979,USD
6/16/2014,3,Tote,Google Search Network,Google Search,MarTechApe,5600,3,Always-On,5,+handbag,1,Computers,Broad,4,2.9,461455,1.63,7521,USD
6/16/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,8400,4,Mobile Always-On,5,+handbag,3,Tablets with full browsers,Broad,9,4.6,78289,2.97,2325,USD
6/16/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,2100,4,Mobile Always-On,2,handbag,2,Mobile devices with full browsers,Exact,10,4.2,326502,2.19,7150,USD
6/16/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,10500,3,Always-On,3,wallet,1,Computers,Exact,10,3.1,435048,1.2,5220,USD
6/16/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,2100,3,Always-On,6,+wallet,1,Computers,Broad,7,5,364119,2.02,7355,USD
6/23/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,1400,6,Retargeting,2,handbag,1,Computers,Exact,3,1.3,576925,1.34,7730,USD
6/23/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,700,3,Always-On,6,+wallet,1,Computers,Broad,2,6.3,575866,2.5,14396,USD
6/23/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,1400,3,Always-On,2,handbag,1,Computers,Exact,1,2.9,204506,2.34,4785,USD
6/23/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,2800,3,Always-On,5,+handbag,1,Computers,Broad,9,2,922123,2.26,20839,USD
6/23/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,4200,6,Retargeting,5,+handbag,2,Mobile devices with full browsers,Broad,3,3.4,761187,2.66,20247,USD
6/23/2014,3,Tote,Google Search Network,Google Search,MarTechApe,10500,4,Mobile Always-On,4,+designer bag,3,Tablets with full browsers,Broad,3,2,756969,2.93,22179,USD
6/23/2014,3,Tote,Google Search Network,Google Search,MarTechApe,4900,3,Always-On,2,handbag,3,Tablets with full browsers,Exact,1,7.7,14689,1.29,189,USD
6/23/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,9100,1,Branding Campaign,4,+designer bag,1,Computers,Broad,3,6.3,516815,2.99,15452,USD
6/23/2014,3,Tote,Google Search Network,Google Search,MarTechApe,7700,1,Branding Campaign,4,+designer bag,3,Tablets with full browsers,Broad,10,4,40562,2.08,843,USD
6/23/2014,3,Tote,Google Search Network,Google Search,MarTechApe,5600,4,Mobile Always-On,3,wallet,2,Mobile devices with full browsers,Exact,3,1.8,582154,2.35,13680,USD
6/23/2014,3,Tote,Google Search Network,Google Search,MarTechApe,700,4,Mobile Always-On,1,designer bag,3,Tablets with full browsers,Exact,8,8.6,186075,2.49,4633,USD
6/23/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,10500,3,Always-On,6,+wallet,3,Tablets with full browsers,Broad,4,6.4,78730,2.31,1818,USD
6/23/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,6300,4,Mobile Always-On,6,+wallet,2,Mobile devices with full browsers,Broad,3,1.8,653104,1.32,8620,USD
6/23/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,7700,6,Retargeting,4,+designer bag,2,Mobile devices with full browsers,Broad,10,4.1,452510,2.79,12625,USD
6/23/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,7000,6,Retargeting,5,+handbag,1,Computers,Broad,4,3,579191,1.95,11294,USD
6/23/2014,3,Tote,Google Search Network,Google Search,MarTechApe,6300,4,Mobile Always-On,6,+wallet,2,Mobile devices with full browsers,Broad,4,3.4,278904,2.62,7307,USD
6/23/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,7000,3,Always-On,3,wallet,2,Mobile devices with full browsers,Exact,2,7.5,798829,1.84,14698,USD
6/23/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,9100,4,Mobile Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,8,8.5,403902,1.67,6745,USD
6/23/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,5600,6,Retargeting,6,+wallet,1,Computers,Broad,9,9,615097,2.09,12855,USD
6/23/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,5600,1,Branding Campaign,5,+handbag,2,Mobile devices with full browsers,Broad,2,9,327160,2.55,8342,USD
6/23/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,2800,3,Always-On,2,handbag,1,Computers,Exact,9,7.9,795924,2.72,21649,USD
6/23/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,7700,1,Branding Campaign,6,+wallet,1,Computers,Broad,6,4.4,331432,2.58,8550,USD
6/23/2014,3,Tote,Google Search Network,Google Search,MarTechApe,2100,1,Branding Campaign,6,+wallet,3,Tablets with full browsers,Broad,4,8.3,848824,1.1,9337,USD
6/23/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,7700,1,Branding Campaign,4,+designer bag,2,Mobile devices with full browsers,Broad,8,1.1,34738,1.73,600,USD
6/23/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,4200,4,Mobile Always-On,6,+wallet,3,Tablets with full browsers,Broad,3,2.5,451420,2.84,12820,USD
6/23/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,7700,1,Branding Campaign,5,+handbag,1,Computers,Broad,6,7.9,355433,1.93,6859,USD
