Date,Campaign Name,Site Name,Placement,Ad Name,Ad Format,Ad Size,Served Impressions,Clicks,Video Started,Video Fully Played
11/21/2016,Always-On,IHeartRadio.com,P11188,Tracking Pixel,Tracking Pixel,1x1,"984,658","23,237",0,0
11/21/2016,Always-On,IHeartRadio.com,P11188,Wallet FEP,In-Stream Video,1920x1080,"209,831","7,952","167,864","92,325"
11/21/2016,Mobile Always-On,NBCUni.com,P11153,Tracking Pixel,Tracking Pixel,1x1,"294,789","12,351",0,0
11/21/2016,Branding Campaign,NBCUni.com,P11153,Wallet FEP,In-Stream Video,1920x1080,"671,829","27,007","591,209","295,604"
11/21/2016,Always-On,NBCUni.com,P11153,SL 728x90,In-Stream Tracking,728x90,"1,518,248","60,426",0,0
11/21/2016,Mobile Always-On,Pandora Mobile US,P11338,Tracking Pixel,Tracking Pixel,1x1,"378,033","19,393",0,0
11/21/2016,Mobile Always-On,Pandora Mobile US,P11246,Bag 300x250,Standard Banner,300x250,"1,807,329","20,422",0,0
11/21/2016,Mobile Always-On,Pandora Mobile US,P11246,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"195,479","8,151","146,609","82,101"
11/21/2016,Mobile Always-On,Pandora Mobile US,P11118,New Product 300x600,Mobile Rich Media,300x600,"1,815,176","16,155",0,0
11/21/2016,Always-On,NBCUni.com,P11166,Wallet 300x250,HTML5 Standard Banner,300x250,"1,161,139","55,966",0,0
11/21/2016,Holiday,Mobvious,P11128,Bag 300x250,Standard Banner,300x250,"1,987,451","101,161",0,0
11/21/2016,Always-On,VEVO US,P11112,Wallet FEP,In-Stream Video,1920x1080,"1,675,764","24,968","1,206,550","1,146,222"
11/21/2016,Mobile Always-On,Pandora.com,P11203,Wallet FEP,In-Stream Video,1920x1080,"610,569","29,795","567,829","306,627"
11/21/2016,Holiday,Pandora.com,P11135,SL 728x90,In-Stream Tracking,728x90,"1,037,093","25,719",0,0
11/21/2016,Holiday,Pandora.com,P11293,Tracking Pixel,Tracking Pixel,1x1,"1,002,887","37,708",0,0
11/21/2016,Mobile Always-On,VEVO US,P11137,Wallet 300x250,HTML5 Standard Banner,300x250,"1,769,704","96,802",0,0
11/21/2016,Always-On,Yahoo En Espanol,P11175,SL 728x90,In-Stream Tracking,728x90,"515,547","2,062",0,0
11/21/2016,Always-On,Yahoo En Espanol,P11194,SL 728x90,In-Stream Tracking,728x90,"1,023,125","23,429",0,0
11/21/2016,Holiday,Pandora.com,P11345,Tracking Pixel,Tracking Pixel,1x1,"1,068,572","10,258",0,0
11/21/2016,Holiday,Hulu,P11364,Tracking Pixel,Tracking Pixel,1x1,"1,528,431","73,976",0,0
11/21/2016,Branding Campaign,YouTube US,P11362,Bag 300x250,Standard Banner,300x250,"726,508","37,051",0,0
11/21/2016,Holiday,VEVO US,P11112,New Product 300x600,Mobile Rich Media,300x600,"2,042,783","9,192",0,0
11/21/2016,Holiday,VEVO US,P11116,Bag 300x250,Standard Banner,300x250,"828,442","28,415",0,0
11/21/2016,Holiday,YouTube US,P11114,New Product 300x600,Mobile Rich Media,300x600,"943,462","45,474","830,246","788,733"
11/28/2016,Mobile Always-On,BuzzFeed,P11170,Wallet FEP,In-Stream Video,1920x1080,"949,267","8,448","873,325","733,593"
11/28/2016,Branding Campaign,BuzzFeed,P11170,Tracking Pixel,Tracking Pixel,1x1,"1,745,852","94,799",0,0
11/28/2016,Always-On,Fox.com,P11240,Wallet 300x250,HTML5 Standard Banner,300x250,"1,724,217","56,554",0,0
11/28/2016,Holiday,Pandora.com,P11334,Bag 300x250,Standard Banner,300x250,"374,232","6,474",0,0
11/28/2016,Branding Campaign,Hulu,P11181,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,756,375","48,651","1,668,556","1,351,530"
11/28/2016,Always-On,CBS Interactive US,P11139,New Product 300x600,Mobile Rich Media,300x600,"663,415","30,716",0,0
11/28/2016,Always-On,CBS Interactive US,P11139,Tracking Pixel,Tracking Pixel,1x1,"1,970,762","25,816",0,0
11/28/2016,Always-On,CBS Interactive US,P11243,Bag 300x250,Standard Banner,300x250,"460,777","9,445",0,0
11/28/2016,Mobile Always-On,Mobvious,P11134,SL 728x90,In-Stream Tracking,728x90,"433,581","10,796",0,0
11/28/2016,Branding Campaign,NBCUni.com,P11146,Bag 300x250,Standard Banner,300x250,"614,147","21,188",0,0
11/28/2016,Holiday,NBCUni.com,P11200,Wallet FEP,In-Stream Video,1920x1080,"1,695,439","81,041","1,627,621","1,481,135"
11/28/2016,Always-On,NBCUni.com,P11166,New Product 300x600,Mobile Rich Media,300x600,"1,660,536","41,347",0,0
11/28/2016,Always-On,Pandora Mobile US,P11186,SL 728x90,In-Stream Tracking,728x90,"274,817","14,290",0,0
11/28/2016,Always-On,Pandora Mobile US,P11148,SL 728x90,In-Stream Tracking,728x90,"1,105,475","2,763",0,0
11/28/2016,Holiday,Mobvious,P11192,Bag 300x250,Standard Banner,300x250,"1,827,956","73,483",0,0
11/28/2016,Holiday,Mobvious,P11192,Wallet 300x250,HTML5 Standard Banner,300x250,"1,805,733","39,184",0,0
11/28/2016,Mobile Always-On,Pandora.com,P11160,Wallet FEP,In-Stream Video,1920x1080,"1,648,018","63,943","1,170,092","1,064,783"
11/28/2016,Mobile Always-On,Pandora.com,P11203,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"444,068","18,606","315,288","261,689"
11/28/2016,Holiday,Pandora.com,P11141,Wallet FEP,In-Stream Video,1920x1080,"850,966","22,635","604,185","404,803"
11/28/2016,Always-On,VEVO US,P11123,Wallet FEP,In-Stream Video,1920x1080,"1,001,606","17,728","801,284","777,245"
11/28/2016,Branding Campaign,YouTube US,P11262,Tracking Pixel,Tracking Pixel,1x1,"345,116","17,290",0,0
11/28/2016,Always-On,VEVO US,P11136,SL 728x90,In-Stream Tracking,728x90,"1,389,648","56,558",0,0
11/28/2016,Always-On,VEVO US,P11201,Bag 300x250,Standard Banner,300x250,"278,607","3,677",0,0
11/28/2016,Mobile Always-On,VEVO US,P11159,Tracking Pixel,Tracking Pixel,1x1,"1,046,752","11,200",0,0
11/28/2016,Always-On,Yahoo En Espanol,P11175,SL 728x90,In-Stream Tracking,728x90,"935,511","26,568",0,0
11/28/2016,Always-On,Yahoo En Espanol,P11194,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,695,133","92,893","1,186,593","1,008,604"
11/28/2016,Always-On,YouTube US,P11182,New Product 300x600,Mobile Rich Media,300x600,"646,120","6,913","529,818","498,028"
11/28/2016,Branding Campaign,VEVO US,P11112,Tracking Pixel,Tracking Pixel,1x1,"394,209","7,647",0,0
11/28/2016,Holiday,Pandora Mobile US,P11180,Bag 300x250,Standard Banner,300x250,"388,275","12,580",0,0
11/28/2016,Always-On,Yahoo En Espanol,P11284,New Product 300x600,Mobile Rich Media,300x600,"1,095,386","18,621",0,0
11/28/2016,Holiday,Pandora Mobile US,P11180,Wallet FEP,In-Stream Video,1920x1080,"1,854,292","95,310","1,668,862","867,808"
11/28/2016,Always-On,Mobvious,P11174,Wallet FEP,In-Stream Video,1920x1080,"2,090,992","74,230","1,756,433","1,159,245"
11/28/2016,Branding Campaign,YouTube US,P11287,Tracking Pixel,Tracking Pixel,1x1,"75,749","3,340",0,0
11/28/2016,Holiday,VEVO US,P11124,SL 728x90,In-Stream Tracking,728x90,"2,036,455","45,820",0,0
11/28/2016,Branding Campaign,YouTube US,P11114,Tracking Pixel,Tracking Pixel,1x1,"1,766,074","59,869","1,448,180","825,462"
11/28/2016,Holiday,Hulu,P11193,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"748,364","9,354","703,462","443,181"
11/28/2016,Branding Campaign,YouTube US,P11190,Wallet FEP,In-Stream Video,1920x1080,"690,036","4,347","503,726","317,347"
12/5/2016,Mobile Always-On,BuzzFeed,P11170,Bag 300x250,Standard Banner,300x250,"1,263,698","6,823",0,0
12/5/2016,Mobile Always-On,VEVO US,P11367,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"532,463","24,386","527,138","416,439"
12/5/2016,Mobile Always-On,VEVO US,P11367,SL 728x90,In-Stream Tracking,728x90,"1,402,638","23,003",0,0
12/5/2016,Branding Campaign,Fox Sports,P11218,Tracking Pixel,Tracking Pixel,1x1,"2,085,955","77,388",0,0
12/5/2016,Branding Campaign,Fox Sports,P11165,Wallet 300x250,HTML5 Standard Banner,300x250,"1,683,313","50,836",0,0
12/5/2016,Mobile Always-On,Hulu,P11341,New Product 300x600,Mobile Rich Media,300x600,"1,079,585","39,944",0,0
12/5/2016,Mobile Always-On,Pandora Mobile US,P11333,SL 728x90,In-Stream Tracking,728x90,"1,649,055","64,478",0,0
12/5/2016,Holiday,BuzzFeed,P11170,New Product 300x600,Mobile Rich Media,300x600,"1,714,004","85,185",0,0
12/5/2016,Holiday,BuzzFeed,P11144,Wallet 300x250,HTML5 Standard Banner,300x250,"1,548,568","35,152",0,0
12/5/2016,Holiday,CBS Interactive US,P11139,Tracking Pixel,Tracking Pixel,1x1,"1,081,208","3,784",0,0
12/5/2016,Mobile Always-On,Hulu,P11157,Wallet FEP,In-Stream Video,1920x1080,"593,759","14,903","480,944","293,375"
12/5/2016,Always-On,BuzzFeed,P11138,SL 728x90,In-Stream Tracking,728x90,"1,636,334","52,199",0,0
12/5/2016,Always-On,Fox.com,P11197,Wallet 300x250,HTML5 Standard Banner,300x250,"824,537","15,748",0,0
12/5/2016,Always-On,Fox.com,P11133,Bag 300x250,Standard Banner,300x250,"1,580,470","42,040",0,0
12/5/2016,Holiday,Pandora.com,P11334,Bag 300x250,Standard Banner,300x250,"1,267,648","55,903",0,0
12/5/2016,Mobile Always-On,NBCUni.com,P11153,Tracking Pixel,Tracking Pixel,1x1,"291,833","7,354",0,0
12/5/2016,Mobile Always-On,Pandora Mobile US,P11326,Tracking Pixel,Tracking Pixel,1x1,"102,389","4,914",0,0
12/5/2016,Mobile Always-On,Pandora Mobile US,P11319,SL 728x90,In-Stream Tracking,728x90,"62,278","1,631",0,0
12/5/2016,Always-On,Pandora.com,P11171,Bag 300x250,Standard Banner,300x250,"1,449,781","30,300",0,0
12/5/2016,Branding Campaign,Mobvious,P11140,Bag 300x250,Standard Banner,300x250,"876,326","41,274",0,0
12/5/2016,Branding Campaign,NBCUni.com,P11153,SL 728x90,In-Stream Tracking,728x90,"1,715,572","44,776",0,0
12/5/2016,Mobile Always-On,Pandora Mobile US,P11359,New Product 300x600,Mobile Rich Media,300x600,"293,599","3,347",0,0
12/5/2016,Always-On,NBCUni.com,P11177,SL 728x90,In-Stream Tracking,728x90,"1,566,587","52,793",0,0
12/5/2016,Mobile Always-On,Pandora Mobile US,P11150,Bag 300x250,Standard Banner,300x250,"735,066","35,062",0,0
12/5/2016,Always-On,Pandora Mobile US,P11143,Wallet FEP,In-Stream Video,1920x1080,"1,094,764","4,160","974,339","409,222"
12/5/2016,Always-On,Pandora Mobile US,P11186,SL 728x90,In-Stream Tracking,728x90,"1,698,853","10,363",0,0
12/5/2016,Holiday,Pandora Mobile US,P11156,Tracking Pixel,Tracking Pixel,1x1,"275,513","11,268",0,0
12/5/2016,Holiday,Pandora.com,P11282,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,856,136","99,303","1,373,540","782,917"
12/5/2016,Always-On,YouTube US,P11122,Bag 300x250,Standard Banner,300x250,"424,239","5,218","339,391","244,361"
12/5/2016,Always-On,Pandora.com,P11203,Tracking Pixel,Tracking Pixel,1x1,"760,021","6,688",0,0
12/5/2016,Always-On,VEVO US,P11137,New Product 300x600,Mobile Rich Media,300x600,"2,070,239","45,545",0,0
12/5/2016,Holiday,Pandora.com,P11293,Wallet 300x250,HTML5 Standard Banner,300x250,"2,029,052","51,537",0,0
12/5/2016,Branding Campaign,YouTube US,P11298,Tracking Pixel,Tracking Pixel,1x1,"753,911","39,278",0,0
12/5/2016,Branding Campaign,VEVO US,P11189,New Product 300x600,Mobile Rich Media,300x600,"1,740,420","7,831",0,0
12/5/2016,Branding Campaign,YouTube US,P11342,New Product 300x600,Mobile Rich Media,300x600,"1,398,547","47,830",0,0
12/5/2016,Holiday,VEVO US,P11112,Bag 300x250,Standard Banner,300x250,"964,586","28,069",0,0
12/5/2016,Branding Campaign,YouTube US,P11121,Wallet 300x250,HTML5 Standard Banner,300x250,"1,821,667","87,075","1,493,766","970,947"
12/12/2016,Holiday,YouTube US,P11163,Tracking Pixel,Tracking Pixel,1x1,"1,722,242","38,233","1,498,350","749,175"
12/12/2016,Branding Campaign,CBS Interactive US,P11119,SL 728x90,In-Stream Tracking,728x90,"1,424,888","68,394",0,0
12/12/2016,Branding Campaign,Fox Sports,P11218,Bag 300x250,Standard Banner,300x250,"2,107,146","102,618",0,0
12/12/2016,Mobile Always-On,Fox.com,P11207,Bag 300x250,Standard Banner,300x250,"138,740","7,172",0,0
12/12/2016,Mobile Always-On,Fox.com,P11207,New Product 300x600,Mobile Rich Media,300x600,"529,482","24,991",0,0
12/12/2016,Branding Campaign,Fox.com,P11240,Wallet FEP,In-Stream Video,1920x1080,"1,859,365","75,862","1,561,866","999,594"
12/12/2016,Mobile Always-On,Mobvious,P11167,SL 728x90,In-Stream Tracking,728x90,"1,960,530","43,915",0,0
12/12/2016,Holiday,CBS Interactive US,P11119,Tracking Pixel,Tracking Pixel,1x1,"1,507,634","52,164",0,0
12/12/2016,Branding Campaign,Mobvious,P11167,Tracking Pixel,Tracking Pixel,1x1,"271,315","1,030",0,0
12/12/2016,Mobile Always-On,Pandora Mobile US,P11323,Tracking Pixel,Tracking Pixel,1x1,"1,527,361","10,691",0,0
12/12/2016,Always-On,IHeartRadio.com,P11198,Bag 300x250,Standard Banner,300x250,"1,132,776","21,409",0,0
12/12/2016,Branding Campaign,Hulu,P11181,SL 728x90,In-Stream Tracking,728x90,"1,599,705","3,839","1,439,734","1,238,171"
12/12/2016,Branding Campaign,Hulu,P11193,Bag 300x250,Standard Banner,300x250,"1,492,965","14,332","1,313,809","1,221,842"
12/12/2016,Branding Campaign,Hulu,P11115,Wallet 300x250,HTML5 Standard Banner,300x250,"899,033","38,388","818,120","359,972"
12/12/2016,Holiday,Hulu,P11341,New Product 300x600,Mobile Rich Media,300x600,"838,337","32,443",0,0
12/12/2016,Holiday,Pandora.com,P11230,Tracking Pixel,Tracking Pixel,1x1,"312,315","7,745",0,0
12/12/2016,Holiday,Hulu,P11354,New Product 300x600,Mobile Rich Media,300x600,"469,869",704,0,0
12/12/2016,Always-On,Pandora Mobile US,P11209,SL 728x90,In-Stream Tracking,728x90,"982,109","7,071",0,0
12/12/2016,Mobile Always-On,Pandora Mobile US,P11205,SL 728x90,In-Stream Tracking,728x90,"1,078,271","29,436",0,0
12/12/2016,Always-On,NBCUni.com,P11177,Tracking Pixel,Tracking Pixel,1x1,"1,300,242","56,170",0,0
12/12/2016,Holiday,Mobvious,P11132,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"728,379","7,283","633,689","525,961"
12/12/2016,Always-On,Pandora Mobile US,P11143,Wallet FEP,In-Stream Video,1920x1080,"1,892,920","29,150","1,741,486","1,201,625"
12/12/2016,Holiday,Pandora Mobile US,P11151,Bag 300x250,Standard Banner,300x250,"980,186","13,036",0,0
12/12/2016,Holiday,Pandora.com,P11282,New Product 300x600,Mobile Rich Media,300x600,"1,192,706","25,046",0,0
12/12/2016,Holiday,Pandora.com,P11208,Wallet FEP,In-Stream Video,1920x1080,"1,567,521","37,306","1,442,119","735,480"
12/12/2016,Mobile Always-On,VEVO US,P11123,Wallet 300x250,HTML5 Standard Banner,300x250,"628,745","26,658",0,0
12/12/2016,Branding Campaign,VEVO US,P11189,Bag 300x250,Standard Banner,300x250,"1,458,524","47,402",0,0
12/12/2016,Always-On,Yahoo En Espanol,P11284,SL 728x90,In-Stream Tracking,728x90,"1,992,542","92,453",0,0
12/12/2016,Always-On,YouTube US,P11173,Wallet 300x250,HTML5 Standard Banner,300x250,"1,306,410","69,109","1,018,999","896,719"
12/12/2016,Branding Campaign,YouTube US,P11300,Tracking Pixel,Tracking Pixel,1x1,"607,132","26,653",0,0
12/12/2016,Holiday,Pandora.com,P11271,Bag 300x250,Standard Banner,300x250,"756,131","16,256",0,0
12/12/2016,Holiday,Pandora.com,P11332,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"747,788","27,518","605,708","290,739"
12/12/2016,Branding Campaign,YouTube US,P11342,SL 728x90,In-Stream Tracking,728x90,"222,479","3,960",0,0
12/12/2016,Holiday,Hulu,P11361,Wallet FEP,In-Stream Video,1920x1080,"1,935,171","46,444","1,567,488","1,050,216"
12/12/2016,Holiday,VEVO US,P11116,Wallet FEP,In-Stream Video,1920x1080,"1,757,519","54,307","1,739,943","939,569"
12/12/2016,Holiday,Pandora.com,P11158,SL 728x90,In-Stream Tracking,728x90,"400,965","21,291",0,0
12/12/2016,Mobile Always-On,YouTube US,P11164,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,572,579","70,923","1,226,611","551,974"
12/19/2016,Branding Campaign,BuzzFeed,P11204,Wallet 300x250,HTML5 Standard Banner,300x250,"963,456","43,548",0,0
12/19/2016,Branding Campaign,BuzzFeed,P11138,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,126,578","32,670","822,401","427,648"
12/19/2016,Mobile Always-On,Fox.com,P11133,Bag 300x250,Standard Banner,300x250,"1,305,471","50,521",0,0
12/19/2016,Mobile Always-On,Hulu,P11196,New Product 300x600,Mobile Rich Media,300x600,"1,739,533","82,975","1,530,789","1,025,628"
12/19/2016,Mobile Always-On,Hulu,P11157,Wallet 300x250,HTML5 Standard Banner,300x250,"1,562,477","9,531","1,499,977","779,988"
12/19/2016,Holiday,CBS Interactive US,P11162,Bag 300x250,Standard Banner,300x250,"1,852,986","68,004",0,0
12/19/2016,Always-On,BuzzFeed,P11138,Bag 300x250,Standard Banner,300x250,"1,070,605","2,355",0,0
12/19/2016,Branding Campaign,IHeartRadio.com,P11215,Wallet 300x250,HTML5 Standard Banner,300x250,"366,263","4,395",0,0
12/19/2016,Branding Campaign,Hulu,P11193,SL 728x90,In-Stream Tracking,728x90,"1,579,275","57,011","1,358,176","977,886"
12/19/2016,Branding Campaign,Hulu,P11115,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"89,797","3,178","65,551","49,818"
12/19/2016,Mobile Always-On,NBCUni.com,P11153,SL 728x90,In-Stream Tracking,728x90,"51,812",948,0,0
12/19/2016,Always-On,CBS Interactive US,P11243,SL 728x90,In-Stream Tracking,728x90,"1,557,637","70,249",0,0
12/19/2016,Holiday,Hulu,P11354,Bag 300x250,Standard Banner,300x250,"1,291,166","51,259",0,0
12/19/2016,Mobile Always-On,VEVO US,P11178,Bag 300x250,Standard Banner,300x250,"1,448,326","9,124",0,0
12/19/2016,Mobile Always-On,Mobvious,P11134,SL 728x90,In-Stream Tracking,728x90,"29,230","1,014",0,0
12/19/2016,Mobile Always-On,Pandora Mobile US,P11338,Tracking Pixel,Tracking Pixel,1x1,"612,393","32,640",0,0
12/19/2016,Mobile Always-On,Pandora Mobile US,P11156,SL 728x90,In-Stream Tracking,728x90,"2,013,539","37,451",0,0
12/19/2016,Always-On,Pandora Mobile US,P11202,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"944,550","5,572","717,858","516,857"
12/19/2016,Holiday,Pandora Mobile US,P11156,Tracking Pixel,Tracking Pixel,1x1,"197,180","1,814",0,0
12/19/2016,Holiday,Pandora Mobile US,P11156,Wallet 300x250,HTML5 Standard Banner,300x250,"1,342,480","10,202",0,0
12/19/2016,Holiday,Pandora.com,P11203,Tracking Pixel,Tracking Pixel,1x1,"438,968","18,129",0,0
12/19/2016,Holiday,Pandora.com,P11160,Wallet 300x250,HTML5 Standard Banner,300x250,"1,489,571","75,372",0,0
12/19/2016,Holiday,Pandora.com,P11282,Wallet 300x250,HTML5 Standard Banner,300x250,"2,031,040","88,959",0,0
12/19/2016,Mobile Always-On,VEVO US,P11137,Wallet FEP,In-Stream Video,1920x1080,"1,550,539","16,435","1,131,893","520,670"
12/19/2016,Always-On,YouTube US,P11163,Bag 300x250,Standard Banner,300x250,"1,510,322","69,625","1,419,702","596,274"
12/19/2016,Branding Campaign,VEVO US,P11137,New Product 300x600,Mobile Rich Media,300x600,"372,260","7,110",0,0
12/19/2016,Branding Campaign,VEVO US,P11161,Wallet 300x250,HTML5 Standard Banner,300x250,"1,290,082","46,571",0,0
12/19/2016,Branding Campaign,YouTube US,P11312,SL 728x90,In-Stream Tracking,728x90,"363,928","6,732",0,0
12/19/2016,Mobile Always-On,Yahoo En Espanol,P11172,Tracking Pixel,Tracking Pixel,1x1,"1,974,752","87,481",0,0
12/19/2016,Holiday,Pandora.com,P11350,SL 728x90,In-Stream Tracking,728x90,"1,103,126","20,297",0,0
12/19/2016,Branding Campaign,YouTube US,P11312,Wallet 300x250,HTML5 Standard Banner,300x250,"1,521,916","23,285",0,0
12/19/2016,Branding Campaign,YouTube US,P11342,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,205,057","40,566","1,046,884","767,394"
12/19/2016,Branding Campaign,YouTube US,P11121,New Product 300x600,Mobile Rich Media,300x600,"1,013,749","35,379","851,549","689,754"
12/19/2016,Branding Campaign,YouTube US,P11121,SL 728x90,In-Stream Tracking,728x90,"1,922,002","93,601","1,556,821","871,819"
12/19/2016,Branding Campaign,YouTube US,P11285,Wallet 300x250,HTML5 Standard Banner,300x250,"872,327","20,499",0,0
12/19/2016,Branding Campaign,YouTube US,P11190,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,335,631","47,014","1,228,780","651,253"
12/26/2016,Mobile Always-On,BuzzFeed,P11138,New Product 300x600,Mobile Rich Media,300x600,"71,741","2,489",0,0
12/26/2016,Mobile Always-On,BuzzFeed,P11144,SL 728x90,In-Stream Tracking,728x90,"1,340,616","45,849",0,0
12/26/2016,Branding Campaign,CBS Interactive US,P11162,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"738,266","34,181","524,168","466,509"
12/26/2016,Branding Campaign,CBS Interactive US,P11243,SL 728x90,In-Stream Tracking,728x90,"1,499,906","59,996",0,0
12/26/2016,Holiday,YouTube US,P11190,Wallet FEP,In-Stream Video,1920x1080,"613,640","16,813","472,502","434,701"
12/26/2016,Always-On,Fox Sports,P11185,New Product 300x600,Mobile Rich Media,300x600,"1,439,156","43,606",0,0
12/26/2016,Always-On,Fox Sports,P11126,Tracking Pixel,Tracking Pixel,1x1,"654,517","35,213",0,0
12/26/2016,Mobile Always-On,Fox.com,P11211,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"972,220","31,986","738,887","657,609"
12/26/2016,Branding Campaign,Fox.com,P11211,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,959,940","20,383","1,901,141","1,102,661"
12/26/2016,Branding Campaign,Fox.com,P11207,Bag 300x250,Standard Banner,300x250,"2,038,541","94,180",0,0
12/26/2016,Mobile Always-On,Mobvious,P11167,New Product 300x600,Mobile Rich Media,300x600,"1,759,324","23,574",0,0
12/26/2016,Branding Campaign,IHeartRadio.com,P11184,Tracking Pixel,Tracking Pixel,1x1,"937,255","2,249",0,0
12/26/2016,Always-On,Fox.com,P11197,Wallet FEP,In-Stream Video,1920x1080,"644,072","17,969","579,664","544,884"
12/26/2016,Mobile Always-On,Pandora Mobile US,P11316,New Product 300x600,Mobile Rich Media,300x600,"1,330,517","16,099",0,0
12/26/2016,Always-On,IHeartRadio.com,P11147,Wallet FEP,In-Stream Video,1920x1080,"24,892",806,"21,407","13,058"
12/26/2016,Holiday,Pandora.com,P11334,Wallet 300x250,HTML5 Standard Banner,300x250,"1,038,468","47,769",0,0
12/26/2016,Holiday,Mobvious,P11167,New Product 300x600,Mobile Rich Media,300x600,"695,177","20,299",0,0
12/26/2016,Always-On,CBS Interactive US,P11119,Tracking Pixel,Tracking Pixel,1x1,"1,653,877","48,789",0,0
12/26/2016,Mobile Always-On,VEVO US,P11178,New Product 300x600,Mobile Rich Media,300x600,"1,854,580","10,571",0,0
12/26/2016,Holiday,Pandora.com,P11171,Tracking Pixel,Tracking Pixel,1x1,"789,553","4,895",0,0
12/26/2016,Branding Campaign,Mobvious,P11134,Bag 300x250,Standard Banner,300x250,"1,576,928","55,980",0,0
12/26/2016,Mobile Always-On,Pandora Mobile US,P11202,SL 728x90,In-Stream Tracking,728x90,"1,190,690","39,769",0,0
12/26/2016,Mobile Always-On,Pandora Mobile US,P11150,SL 728x90,In-Stream Tracking,728x90,"391,175","21,514",0,0
12/26/2016,Holiday,Pandora Mobile US,P11150,SL 728x90,In-Stream Tracking,728x90,"1,915,222","44,050",0,0
12/26/2016,Always-On,Pandora Mobile US,P11205,Wallet 300x250,HTML5 Standard Banner,300x250,"408,259","7,471",0,0
12/26/2016,Always-On,Pandora.com,P11179,Wallet FEP,In-Stream Video,1920x1080,"68,738","2,976","52,240","22,463"
12/26/2016,Always-On,Pandora.com,P11203,SL 728x90,In-Stream Tracking,728x90,"591,635","12,246",0,0
12/26/2016,Always-On,Pandora.com,P11208,SL 728x90,In-Stream Tracking,728x90,"1,147,935","2,066",0,0
12/26/2016,Always-On,YouTube US,P11190,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,734,703","23,591","1,457,150","1,078,291"
12/26/2016,Holiday,Pandora.com,P11332,Wallet FEP,In-Stream Video,1920x1080,"203,758","11,002","179,307","86,067"
12/26/2016,Branding Campaign,YouTube US,P11312,New Product 300x600,Mobile Rich Media,300x600,"245,541","8,299",0,0
12/26/2016,Holiday,Hulu,P11364,SL 728x90,In-Stream Tracking,728x90,"1,143,794","10,179",0,0
12/26/2016,Branding Campaign,YouTube US,P11252,SL 728x90,In-Stream Tracking,728x90,"451,532","7,585",0,0
12/26/2016,Mobile Always-On,YouTube US,P11182,New Product 300x600,Mobile Rich Media,300x600,"991,937","36,503","793,549","499,935"
12/26/2016,Branding Campaign,YouTube US,P11285,SL 728x90,In-Stream Tracking,728x90,"1,622,613","31,965",0,0
12/26/2016,Branding Campaign,YouTube US,P11164,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,036,756","11,507","829,404","364,937"
12/26/2016,Holiday,Hulu,P11196,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,939,107","23,657","1,357,374","719,408"
1/2/2017,Branding Campaign,BuzzFeed,P11204,Bag 300x250,Standard Banner,300x250,"50,099","2,575",0,0
1/2/2017,Mobile Always-On,CBS Interactive US,P11139,Bag 300x250,Standard Banner,300x250,"165,079","8,072",0,0
1/2/2017,Mobile Always-On,CBS Interactive US,P11139,SL 728x90,In-Stream Tracking,728x90,"777,553","25,348",0,0
1/2/2017,Branding Campaign,CBS Interactive US,P11162,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"254,295","12,485","183,092","117,178"
1/2/2017,Mobile Always-On,Fox Sports,P11165,Wallet 300x250,HTML5 Standard Banner,300x250,"438,441","20,825",0,0
1/2/2017,New Product Launch,VEVO US,P11367,SL 728x90,In-Stream Tracking,728x90,"1,485,266","28,368",0,0
1/2/2017,Always-On,VEVO US,P11178,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,968,034","103,912","1,948,353","1,773,001"
1/2/2017,Branding Campaign,Fox.com,P11133,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"52,465",598,"50,891","28,498"
1/2/2017,New Product Launch,Hulu,P11155,Wallet FEP,In-Stream Video,1920x1080,"1,065,449","39,741","980,213","744,961"
1/2/2017,Branding Campaign,IHeartRadio.com,P11152,Wallet 300x250,HTML5 Standard Banner,300x250,"435,128","19,624",0,0
