date_id,AdGroupId,AdGroupName,site_name,exchange_name,campaign_advertiser,campaign_budget,campaign_id,campaign_name,keywordid,keyword_name,device_id,device_browser,match_type,keyword_quality_score,position,impressions,CTR,clicks,currency
11/28/2016,3,Tote,Google Search Network,Google Search,MarTechApe,5600,4,Mobile Always-On,2,handbag,3,Tablets with full browsers,Exact,4,8.6,181189,2.22,4022,USD
11/28/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,2800,6,Retargeting,6,+wallet,1,Computers,Broad,5,1.1,311433,1.47,4578,USD
11/28/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,5600,1,Branding Campaign,5,+handbag,3,Tablets with full browsers,Broad,3,1.9,146934,2.12,3115,USD
11/28/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,2800,6,Retargeting,6,+wallet,3,Tablets with full browsers,Broad,2,4,657427,2.7,17750,USD
11/28/2016,3,Tote,Google Search Network,Google Search,MarTechApe,3500,1,Branding Campaign,6,+wallet,2,Mobile devices with full browsers,Broad,10,2.2,833266,2.65,22081,USD
11/28/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,7000,1,Branding Campaign,2,handbag,1,Computers,Exact,9,8.5,847624,2.57,21783,USD
11/28/2016,3,Tote,Google Search Network,Google Search,MarTechApe,3500,4,Mobile Always-On,4,+designer bag,2,Mobile devices with full browsers,Broad,9,8.1,765011,2.24,17136,USD
11/28/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,4200,3,Always-On,4,+designer bag,1,Computers,Broad,1,4.9,793413,2.95,23405,USD
11/28/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,700,4,Mobile Always-On,3,wallet,3,Tablets with full browsers,Exact,4,6.7,567438,1.08,6128,USD
11/28/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,5600,6,Retargeting,6,+wallet,2,Mobile devices with full browsers,Broad,5,8.2,454418,2.03,9224,USD
11/28/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,8400,6,Retargeting,2,handbag,3,Tablets with full browsers,Exact,4,2,349819,1.7,5946,USD
11/28/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,4900,1,Branding Campaign,6,+wallet,1,Computers,Broad,2,8.4,832389,1.82,15149,USD
11/28/2016,3,Tote,Google Search Network,Google Search,MarTechApe,10500,6,Retargeting,5,+handbag,3,Tablets with full browsers,Broad,1,4.8,411741,2.53,10417,USD
11/28/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,9100,3,Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,2,4,683537,2.23,15242,USD
11/28/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,4200,1,Branding Campaign,2,handbag,3,Tablets with full browsers,Exact,6,2.9,901557,2.14,19293,USD
11/28/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,10500,6,Retargeting,1,designer bag,2,Mobile devices with full browsers,Exact,10,7.6,563625,1.52,8567,USD
11/28/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,2100,3,Always-On,5,+handbag,2,Mobile devices with full browsers,Broad,4,4.9,716454,1.79,12824,USD
11/28/2016,3,Tote,Google Search Network,Google Search,MarTechApe,2800,4,Mobile Always-On,1,designer bag,3,Tablets with full browsers,Exact,7,2.2,467724,2.5,11693,USD
11/28/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,9800,3,Always-On,5,+handbag,1,Computers,Broad,9,2.5,578320,1.93,11161,USD
11/28/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,7000,4,Mobile Always-On,6,+wallet,2,Mobile devices with full browsers,Broad,5,4,24917,2.6,647,USD
11/28/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,4200,4,Mobile Always-On,4,+designer bag,3,Tablets with full browsers,Broad,7,3,417078,2.16,9008,USD
11/28/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,8400,1,Branding Campaign,6,+wallet,3,Tablets with full browsers,Broad,6,6.2,259764,2.45,6364,USD
11/28/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,4200,3,Always-On,1,designer bag,1,Computers,Exact,2,5.2,507170,1.85,9382,USD
11/28/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,700,1,Branding Campaign,2,handbag,3,Tablets with full browsers,Exact,4,3.7,536472,1.32,7081,USD
11/28/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,5600,6,Retargeting,2,handbag,2,Mobile devices with full browsers,Exact,3,1.2,254681,2.79,7105,USD
11/28/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,9800,1,Branding Campaign,4,+designer bag,3,Tablets with full browsers,Broad,2,4.7,578364,2.59,14979,USD
11/28/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,700,4,Mobile Always-On,4,+designer bag,2,Mobile devices with full browsers,Broad,4,6.8,307455,1.76,5411,USD
11/28/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,7700,3,Always-On,3,wallet,3,Tablets with full browsers,Exact,8,4.6,924716,1.27,11743,USD
11/28/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,700,6,Retargeting,2,handbag,3,Tablets with full browsers,Exact,8,1.1,147684,2.45,3618,USD
11/28/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,4200,6,Retargeting,4,+designer bag,2,Mobile devices with full browsers,Broad,1,4.9,322109,2.62,8439,USD
11/28/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,1400,3,Always-On,2,handbag,1,Computers,Exact,8,5.5,808785,2.32,18763,USD
11/28/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,7700,4,Mobile Always-On,4,+designer bag,3,Tablets with full browsers,Broad,7,1.6,540453,2.97,16051,USD
12/5/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,10500,3,Always-On,4,+designer bag,3,Tablets with full browsers,Broad,9,3.4,137635,2.63,3619,USD
12/5/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,6300,4,Mobile Always-On,5,+handbag,3,Tablets with full browsers,Broad,1,3.9,712215,1.59,11324,USD
12/5/2016,3,Tote,Google Search Network,Google Search,MarTechApe,3500,1,Branding Campaign,6,+wallet,3,Tablets with full browsers,Broad,8,7.4,585938,1.24,7265,USD
12/5/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,700,1,Branding Campaign,4,+designer bag,1,Computers,Broad,3,3.3,977441,1.35,13195,USD
12/5/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,7000,6,Retargeting,3,wallet,2,Mobile devices with full browsers,Exact,6,8.6,432778,1.45,6275,USD
12/5/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,4900,1,Branding Campaign,6,+wallet,1,Computers,Broad,7,8.1,536711,1.35,7245,USD
12/5/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,4200,3,Always-On,6,+wallet,3,Tablets with full browsers,Broad,6,2.7,901879,1.89,17045,USD
12/5/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,9800,1,Branding Campaign,3,wallet,3,Tablets with full browsers,Exact,3,8,248027,2.96,7341,USD
12/5/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,9100,1,Branding Campaign,1,designer bag,1,Computers,Exact,4,5.7,414745,1.98,8211,USD
12/5/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,700,3,Always-On,2,handbag,1,Computers,Exact,4,5.6,995912,2.31,23005,USD
12/5/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,5600,3,Always-On,3,wallet,3,Tablets with full browsers,Exact,9,6.9,498717,2.68,13365,USD
12/5/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,5600,1,Branding Campaign,4,+designer bag,3,Tablets with full browsers,Broad,4,9,966723,2.43,23491,USD
12/5/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,2100,4,Mobile Always-On,3,wallet,2,Mobile devices with full browsers,Exact,7,7.2,121486,2,2429,USD
12/5/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,1400,3,Always-On,5,+handbag,1,Computers,Broad,9,5.7,862063,1.14,9827,USD
12/5/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,7000,3,Always-On,4,+designer bag,3,Tablets with full browsers,Broad,2,3.5,643086,2.46,15819,USD
12/5/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,700,3,Always-On,5,+handbag,3,Tablets with full browsers,Broad,9,1.1,218624,2.76,6034,USD
12/5/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,7000,4,Mobile Always-On,2,handbag,2,Mobile devices with full browsers,Exact,2,5.7,932310,1.04,9696,USD
12/5/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,9800,4,Mobile Always-On,2,handbag,3,Tablets with full browsers,Exact,3,6.5,442427,1.9,8406,USD
12/5/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,7700,1,Branding Campaign,5,+handbag,2,Mobile devices with full browsers,Broad,9,6.6,13899,1.05,145,USD
12/5/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,10500,6,Retargeting,6,+wallet,1,Computers,Broad,3,5.1,197325,1.04,2052,USD
12/5/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,4200,4,Mobile Always-On,3,wallet,3,Tablets with full browsers,Exact,8,4.7,914296,2.09,19108,USD
12/5/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,7700,6,Retargeting,1,designer bag,2,Mobile devices with full browsers,Exact,7,7.2,658448,1.52,10008,USD
12/5/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,700,1,Branding Campaign,6,+wallet,2,Mobile devices with full browsers,Broad,3,7.8,303915,1,3039,USD
12/5/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,6300,3,Always-On,5,+handbag,3,Tablets with full browsers,Broad,3,8.3,985218,1.21,11921,USD
12/5/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,2800,4,Mobile Always-On,3,wallet,2,Mobile devices with full browsers,Exact,8,7.7,633709,1.58,10012,USD
12/5/2016,3,Tote,Google Search Network,Google Search,MarTechApe,4200,6,Retargeting,3,wallet,2,Mobile devices with full browsers,Exact,8,5.1,620787,1.36,8442,USD
12/5/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,4200,1,Branding Campaign,5,+handbag,2,Mobile devices with full browsers,Broad,6,3.6,366763,2.56,9389,USD
12/5/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,8400,6,Retargeting,5,+handbag,1,Computers,Broad,5,7.8,594447,2.01,11948,USD
12/5/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,9100,6,Retargeting,1,designer bag,1,Computers,Exact,8,4.5,450024,1.62,7290,USD
12/5/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,6300,4,Mobile Always-On,6,+wallet,3,Tablets with full browsers,Broad,7,8.2,115447,2.39,2759,USD
12/5/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,4200,1,Branding Campaign,1,designer bag,1,Computers,Exact,3,7.7,721303,1.31,9449,USD
12/5/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,9800,4,Mobile Always-On,2,handbag,3,Tablets with full browsers,Exact,10,3.2,285406,1.13,3225,USD
12/5/2016,3,Tote,Google Search Network,Google Search,MarTechApe,4200,6,Retargeting,6,+wallet,3,Tablets with full browsers,Broad,6,4.8,585799,1.98,11598,USD
12/5/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,9100,3,Always-On,2,handbag,2,Mobile devices with full browsers,Exact,7,7.1,532433,1.89,10062,USD
12/5/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,4200,1,Branding Campaign,5,+handbag,3,Tablets with full browsers,Broad,9,5.1,666943,2.92,19474,USD
12/12/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,700,6,Retargeting,1,designer bag,2,Mobile devices with full browsers,Exact,8,7.4,730220,2.08,15188,USD
12/12/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,4200,6,Retargeting,6,+wallet,1,Computers,Broad,6,9,695701,1.68,11687,USD
12/12/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,4900,6,Retargeting,1,designer bag,3,Tablets with full browsers,Exact,6,6.3,197963,1.14,2256,USD
12/12/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,4900,6,Retargeting,2,handbag,1,Computers,Exact,6,2.9,356426,1.54,5488,USD
12/12/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,6300,4,Mobile Always-On,3,wallet,3,Tablets with full browsers,Exact,3,4.5,755851,1.03,7785,USD
12/12/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,9100,1,Branding Campaign,3,wallet,3,Tablets with full browsers,Exact,8,7.2,13192,2.78,366,USD
12/12/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,7000,1,Branding Campaign,5,+handbag,1,Computers,Broad,1,7.3,479750,1.16,5565,USD
12/12/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,7000,3,Always-On,2,handbag,2,Mobile devices with full browsers,Exact,5,6.2,58793,1.82,1070,USD
12/12/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,10500,4,Mobile Always-On,5,+handbag,3,Tablets with full browsers,Broad,7,5.1,747746,2.86,21385,USD
12/12/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,2800,3,Always-On,6,+wallet,1,Computers,Broad,2,7.7,199473,1.75,3490,USD
12/12/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,5600,1,Branding Campaign,3,wallet,1,Computers,Exact,4,5.6,664657,1.37,9105,USD
12/12/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,3500,1,Branding Campaign,4,+designer bag,3,Tablets with full browsers,Broad,8,4.9,69167,1.81,1251,USD
12/12/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,7000,4,Mobile Always-On,2,handbag,3,Tablets with full browsers,Exact,7,8,833399,2.97,24751,USD
12/12/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,7000,4,Mobile Always-On,3,wallet,2,Mobile devices with full browsers,Exact,6,8.6,684105,2.69,18402,USD
12/12/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,8400,3,Always-On,4,+designer bag,3,Tablets with full browsers,Broad,4,4.2,89265,2.47,2204,USD
12/12/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,9800,3,Always-On,3,wallet,1,Computers,Exact,9,7,277648,2.03,5636,USD
12/12/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,5600,3,Always-On,6,+wallet,3,Tablets with full browsers,Broad,6,8.6,917452,1.16,10642,USD
12/12/2016,3,Tote,Google Search Network,Google Search,MarTechApe,2800,6,Retargeting,5,+handbag,2,Mobile devices with full browsers,Broad,3,5.7,22262,1.73,385,USD
12/12/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,7000,6,Retargeting,5,+handbag,2,Mobile devices with full browsers,Broad,3,5.2,687421,2.29,15741,USD
12/12/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,1400,4,Mobile Always-On,6,+wallet,2,Mobile devices with full browsers,Broad,8,8.9,393306,2.51,9871,USD
12/12/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,7000,6,Retargeting,2,handbag,1,Computers,Exact,7,8.7,960625,2.46,23631,USD
12/12/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,4200,4,Mobile Always-On,6,+wallet,2,Mobile devices with full browsers,Broad,7,3.2,570273,2.22,12660,USD
12/12/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,9800,4,Mobile Always-On,1,designer bag,3,Tablets with full browsers,Exact,9,5.3,784042,2.02,15837,USD
12/12/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,3500,3,Always-On,6,+wallet,3,Tablets with full browsers,Broad,6,5,650455,1.28,8325,USD
12/12/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,10500,4,Mobile Always-On,1,designer bag,3,Tablets with full browsers,Exact,8,6.3,981842,1.36,13353,USD
12/12/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,1400,4,Mobile Always-On,4,+designer bag,2,Mobile devices with full browsers,Broad,4,4,899793,2.02,18175,USD
12/12/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,5600,6,Retargeting,5,+handbag,2,Mobile devices with full browsers,Broad,9,6.2,528538,1.06,5602,USD
12/12/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,4900,3,Always-On,4,+designer bag,2,Mobile devices with full browsers,Broad,9,7.7,82827,1.4,1159,USD
12/12/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,7000,1,Branding Campaign,4,+designer bag,2,Mobile devices with full browsers,Broad,8,8.6,44315,2.54,1125,USD
12/12/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,7700,6,Retargeting,5,+handbag,3,Tablets with full browsers,Broad,3,6.2,552107,2.83,15624,USD
12/12/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,10500,4,Mobile Always-On,4,+designer bag,3,Tablets with full browsers,Broad,3,4.7,303579,2.37,7194,USD
12/12/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,6300,1,Branding Campaign,3,wallet,1,Computers,Exact,8,6.8,618347,2.51,15520,USD
12/12/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,8400,6,Retargeting,2,handbag,3,Tablets with full browsers,Exact,2,8.6,782124,2.52,19709,USD
12/12/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,2100,1,Branding Campaign,1,designer bag,2,Mobile devices with full browsers,Exact,5,4.1,493698,2.71,13379,USD
12/12/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,4900,1,Branding Campaign,6,+wallet,2,Mobile devices with full browsers,Broad,5,3.5,116666,1.12,1306,USD
12/12/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,2800,1,Branding Campaign,4,+designer bag,2,Mobile devices with full browsers,Broad,3,6.8,564763,1.72,9713,USD
12/19/2016,3,Tote,Google Search Network,Google Search,MarTechApe,10500,6,Retargeting,4,+designer bag,1,Computers,Broad,9,1,765665,1.25,9570,USD
12/19/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,9800,6,Retargeting,6,+wallet,2,Mobile devices with full browsers,Broad,2,4.8,951753,1.21,11516,USD
12/19/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,7700,6,Retargeting,4,+designer bag,2,Mobile devices with full browsers,Broad,4,7.8,743013,2.85,21175,USD
12/19/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,2800,6,Retargeting,3,wallet,1,Computers,Exact,4,7.1,651120,1.85,12045,USD
12/19/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,9100,1,Branding Campaign,1,designer bag,3,Tablets with full browsers,Exact,7,6.4,144307,1.13,1630,USD
12/19/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,5600,3,Always-On,4,+designer bag,1,Computers,Broad,7,4.2,296223,1.42,4206,USD
12/19/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,2100,4,Mobile Always-On,2,handbag,3,Tablets with full browsers,Exact,10,3.8,748477,2.52,18861,USD
12/19/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,10500,4,Mobile Always-On,2,handbag,2,Mobile devices with full browsers,Exact,6,2,608390,2.97,18069,USD
12/19/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,1400,3,Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,5,2.6,763771,1.44,10998,USD
12/19/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,10500,6,Retargeting,5,+handbag,1,Computers,Broad,4,2.1,185581,2.07,3841,USD
12/19/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,7000,4,Mobile Always-On,6,+wallet,3,Tablets with full browsers,Broad,2,9,354411,1.79,6343,USD
12/19/2016,3,Tote,Google Search Network,Google Search,MarTechApe,5600,1,Branding Campaign,5,+handbag,1,Computers,Broad,2,2.3,725079,1.91,13849,USD
12/19/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,700,4,Mobile Always-On,3,wallet,3,Tablets with full browsers,Exact,2,6.9,555797,2.33,12950,USD
12/19/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,4900,3,Always-On,5,+handbag,1,Computers,Broad,8,1.8,427351,1.26,5384,USD
12/19/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,6300,6,Retargeting,6,+wallet,3,Tablets with full browsers,Broad,1,3.7,989522,3,29685,USD
12/19/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,10500,1,Branding Campaign,4,+designer bag,2,Mobile devices with full browsers,Broad,3,6.3,903505,1.07,9667,USD
12/19/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,9100,4,Mobile Always-On,5,+handbag,3,Tablets with full browsers,Broad,7,1.1,882107,2.36,20817,USD
12/19/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,1400,4,Mobile Always-On,1,designer bag,3,Tablets with full browsers,Exact,5,1.7,294270,1.43,4208,USD
12/19/2016,3,Tote,Google Search Network,Google Search,MarTechApe,9100,3,Always-On,2,handbag,2,Mobile devices with full browsers,Exact,5,6.6,783968,1.74,13641,USD
12/19/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,2800,3,Always-On,4,+designer bag,3,Tablets with full browsers,Broad,5,1.4,328940,2.71,8914,USD
12/19/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,2800,6,Retargeting,6,+wallet,3,Tablets with full browsers,Broad,4,4.4,934452,2.5,23361,USD
12/19/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,7000,6,Retargeting,5,+handbag,2,Mobile devices with full browsers,Broad,10,8.4,821263,1.7,13961,USD
12/19/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,2800,1,Branding Campaign,5,+handbag,3,Tablets with full browsers,Broad,5,9,984809,1.18,11620,USD
12/19/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,1400,6,Retargeting,6,+wallet,3,Tablets with full browsers,Broad,2,5.2,821026,2.41,19786,USD
12/19/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,7700,3,Always-On,2,handbag,2,Mobile devices with full browsers,Exact,6,3.6,199907,1.39,2778,USD
12/19/2016,3,Tote,Google Search Network,Google Search,MarTechApe,7700,4,Mobile Always-On,4,+designer bag,2,Mobile devices with full browsers,Broad,1,8.7,629222,1.83,11514,USD
12/19/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,6300,3,Always-On,6,+wallet,1,Computers,Broad,10,5.7,641118,1.48,9488,USD
12/19/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,8400,4,Mobile Always-On,5,+handbag,3,Tablets with full browsers,Broad,5,3.9,660284,2.8,18487,USD
12/19/2016,3,Tote,Google Search Network,Google Search,MarTechApe,7700,6,Retargeting,6,+wallet,3,Tablets with full browsers,Broad,2,8.8,7377,2.83,208,USD
12/19/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,1400,1,Branding Campaign,6,+wallet,1,Computers,Broad,6,7.8,979351,2.34,22916,USD
12/19/2016,3,Tote,Google Search Network,Google Search,MarTechApe,700,1,Branding Campaign,6,+wallet,2,Mobile devices with full browsers,Broad,2,1.5,992651,1.05,10422,USD
12/19/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,5600,6,Retargeting,5,+handbag,1,Computers,Broad,7,6.9,226381,2.19,4957,USD
12/19/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,7000,6,Retargeting,1,designer bag,1,Computers,Exact,3,1.1,722769,2.21,15973,USD
12/26/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,700,1,Branding Campaign,6,+wallet,2,Mobile devices with full browsers,Broad,2,6.2,647980,2.81,18208,USD
12/26/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,7000,1,Branding Campaign,4,+designer bag,2,Mobile devices with full browsers,Broad,3,1.7,41534,1.07,444,USD
12/26/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,4200,1,Branding Campaign,4,+designer bag,2,Mobile devices with full browsers,Broad,8,7.8,755791,1.4,10581,USD
12/26/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,4900,1,Branding Campaign,6,+wallet,3,Tablets with full browsers,Broad,1,8.3,292027,1.51,4409,USD
12/26/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,8400,3,Always-On,6,+wallet,1,Computers,Broad,8,5.6,47496,2.95,1401,USD
12/26/2016,3,Tote,Google Search Network,Google Search,MarTechApe,1400,6,Retargeting,2,handbag,1,Computers,Exact,7,1.7,709389,2.34,16599,USD
12/26/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,8400,3,Always-On,4,+designer bag,2,Mobile devices with full browsers,Broad,3,3.3,365197,2.3,8399,USD
12/26/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,7700,4,Mobile Always-On,3,wallet,2,Mobile devices with full browsers,Exact,5,2.1,725496,2.18,15815,USD
12/26/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,7000,3,Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,7,7.6,162056,1.12,1815,USD
12/26/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,8400,1,Branding Campaign,3,wallet,3,Tablets with full browsers,Exact,8,6.8,651099,2.3,14975,USD
12/26/2016,6,Accessories,Google Search Network,Google Search,MarTechApe,5600,4,Mobile Always-On,1,designer bag,3,Tablets with full browsers,Exact,9,3.6,804141,2.39,19218,USD
12/26/2016,3,Tote,Google Search Network,Google Search,MarTechApe,6300,3,Always-On,2,handbag,2,Mobile devices with full browsers,Exact,8,1.3,119336,1,1193,USD
12/26/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,6300,3,Always-On,6,+wallet,2,Mobile devices with full browsers,Broad,6,2.4,422771,2.47,10442,USD
12/26/2016,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,7000,6,Retargeting,6,+wallet,1,Computers,Broad,10,8.5,384587,1.35,5191,USD
12/26/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,9100,4,Mobile Always-On,3,wallet,2,Mobile devices with full browsers,Exact,7,5.4,310938,1.03,3202,USD
12/26/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,9800,3,Always-On,3,wallet,3,Tablets with full browsers,Exact,5,2.4,50627,1.31,663,USD
12/26/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,6300,4,Mobile Always-On,3,wallet,2,Mobile devices with full browsers,Exact,10,5.1,211728,1.73,3662,USD
12/26/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,5600,1,Branding Campaign,2,handbag,3,Tablets with full browsers,Exact,7,2.7,721210,2.17,15650,USD
12/26/2016,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,2100,2,New Product Launch,2,handbag,3,Tablets with full browsers,Exact,4,4,243372,2.15,5232,USD
12/26/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,2100,3,Always-On,3,wallet,3,Tablets with full browsers,Exact,2,6.2,140636,2.98,4190,USD
12/26/2016,4,Wallet,Google Search Network,Google Search,MarTechApe,9800,3,Always-On,2,handbag,2,Mobile devices with full browsers,Exact,9,1.6,345054,1.8,6210,USD
12/26/2016,3,Tote,Google Search Network,Google Search,MarTechApe,7000,4,Mobile Always-On,6,+wallet,2,Mobile devices with full browsers,Broad,9,5.2,462883,2.59,11988,USD
12/26/2016,5,Small Leather,Google Search Network,Google Search,MarTechApe,7700,1,Branding Campaign,1,designer bag,2,Mobile devices with full browsers,Exact,1,5.1,568437,2.3,13074,USD
